name,latitude,longitude
50MRV,-5.012140614133975,120.19964825533323
50NKF,0.40790581220307476,114.79771387001234
50NKG,1.3121309572540214,114.79719525960873
50NKH,2.215806638404375,114.79613154950746
50NKJ,3.1200128543135293,114.79452015135847
50NKK,4.024202341565383,114.79235955322443
50NKL,4.927827890169246,114.78964887680343
50NKM,5.667849236007985,114.7865260090188
50NLF,0.40810293577237317,115.69613582134014
50NLG,1.3127651504649807,115.69582858121848
50NLH,2.216877939257216,115.69519840767904
50NLJ,3.1215220326824533,115.69424376634723
50NLK,4.026150114188373,115.69296376001266
50NLL,4.930214919900034,115.69135786619563
50NLM,5.669141983366335,115.68951000053484
50NMF,0.4081990371227001,116.59434149684569
50NMG,1.3130743309430923,116.59424587830773
50NMH,2.2174002173236618,116.59404975710382
50NMJ,3.12225778456724,116.59375265583661
50NMK,4.027099689263622,116.59335429543955
50NML,4.931378642179574,116.59285451192495
50NMM,5.669772224820647,116.59227975872412
50NNF,0.4081941126916811,117.49318673360776
50NNG,1.313058489091054,117.49330298134932
50NNH,2.2173734563849323,117.49354141487403
50NNJ,3.1222200856310622,117.49390261534361
50NNK,4.0270510343365435,117.49438692208848
50NNL,4.931319014102246,117.49499453294577
50NNM,5.669739931891849,117.49569330954644
50NPF,0.40808808132027286,118.39190979101993
50NPG,1.312717360763734,118.3922377623488
50NPH,2.2167972113133496,118.39291045688735
50NPJ,3.1214083087616946,118.39392951243813
50NPK,4.026003339559676,118.39529588722614
50NPL,4.93003504517028,118.39701013807962
50NPM,5.669044567945733,118.39898286639698
50NQF,0.40788122812457844,119.28974937280509
50NQG,1.3120518636308602,119.29028853631544
50NQH,2.2156730308294104,119.29139440354487
50NQJ,3.119824636730912,119.29306966385776
50NQK,4.023959424840369,119.29531588878744
50NQL,4.927530191757037,119.29813399240098
50NQM,5.667688011458983,119.30138111060943
50NRF,0.4075735581409372,120.18756132687831
50NRG,1.311062017294101,120.18831114730342
50NRH,2.2140009500186717,120.18984908543968
50NRJ,3.117469121106107,120.19217887870646
50NRK,4.0209193578062195,120.19530270877537
50NRL,4.923804541467413,120.19922183786767
50NRM,5.6656703216954,120.20374613166067
51LTH,-10.923445645111668,120.75338514503977
51LTJ,-10.43941568567542,120.76092656891682
51LTK,-9.535482193064366,120.76710223672475
51LTL,-8.632040549069915,120.77269116396772
51LUH,-10.926105664562431,121.66980004128563
51LUJ,-10.44451492114366,121.67434159596502
51LUK,-9.54013156523971,121.67800035053982
51LUL,-8.636242593363985,121.6813114750662
51LVH,-10.927402746870907,122.58613338576126
51LVJ,-10.447000917888579,122.5875587041575
51LVK,-9.5423982389747,122.58869738826749
51LVL,-8.638291180140742,122.58972787976793
51LWH,-10.927336281548257,123.50316497495017
51LWJ,-10.446873538248045,123.5014329020164
51LWK,-9.542282096967497,123.50004854919788
51LWL,-8.638186212872823,123.49879573083368
51LXH,-10.925905192726304,124.42001638861765
51LXJ,-10.444130665989606,124.41517455823127
51LXK,-9.53978121038539,124.41126893680483
51LXL,-8.635925946797203,124.40773439960854
51LYH,-10.923113950742131,125.33581942928704
51LYJ,-10.43877973864214,125.32799454250274
51LYK,-9.534902349224291,125.32157414582092
51LYL,-8.631516493201833,125.31576373728248
51LZH,-10.918963709457563,126.25137919466441
51LZJ,-10.430821045279634,126.24074793212729
51LZK,-9.527645757509925,126.23181943405899
51LZL,-8.624958055235554,126.22373914846253
51MTM,-7.728010846962185,120.7777071460937
51MTN,-6.823940049487918,120.78215297843433
51MTP,-5.920375251110084,120.78603207685153
51MTQ,-5.016236496228372,120.7893539433246
51MTR,-4.112070913670835,120.79212021222901
51MTS,-3.2084257196532118,120.79433315039967
51MTT,-2.3042209266084184,120.79599815065336
51MTU,-1.4000037689614284,120.79711577311254
51MTV,-0.4963215233363263,120.79768721661358
51MUM,-7.731767330865302,121.68428314878646
51MUN,-6.827252785889329,121.68691703062882
51MUP,-5.923246097049537,121.68921514965486
51MUQ,-5.018666559968785,121.69118313772913
51MUR,-4.114061355701192,121.6928219664735
51MUS,-3.2099777490989125,121.69413298090288
51MUT,-2.305335017226647,121.69511937803627
51MUU,-1.400680449645083,121.6957814911289
51MUV,-0.49656137619312396,121.69612003091507
51MVM,-7.733598694810454,122.59065272443684
51MVN,-6.828867811497951,122.59147244062574
51MVP,-5.9246456902657165,122.59218765876133
51MVQ,-5.019851262554622,122.59280013325225
51MVR,-4.1150317327804276,122.59331016679864
51MVS,-3.210734391739475,122.59371817775884
51MVT,-2.3058781560599213,122.59402516168576
51MVU,-1.401010343326107,122.59423122321559
51MVV,-0.496678308653304,122.59433658239693
51MWM,-7.733504857885407,123.4976713525693
51MWN,-6.82878505951581,123.49667478451208
51MWP,-5.92457397699244,123.49580525886542
51MWQ,-5.019790559502268,123.49506064375055
51MWR,-4.114982011792861,123.49444057160903
51MWS,-3.2106956219091107,123.49394453247673
51MWT,-2.3058503263940886,123.49357131668799
51MWU,-1.4009934402459432,123.49332079834325
51MWV,-0.49667231741241025,123.49319270771959
51MXM,-7.7314842598926505,124.40456221682524
51MXN,-6.82700315414492,124.4017506161554
51MXP,-5.9230297639153955,124.39929743357877
51MXQ,-5.018483442564682,124.39719665643061
51MXR,-4.113911365976574,124.39544724839739
51MXS,-3.209860795998511,124.39404777310656
51MXT,-2.3052510648530102,124.3929948188446
51MXU,-1.4006294583433325,124.39228802959245
51MXV,-0.49654330222571375,124.39192664652387
51MYM,-7.727542357994766,125.31054897585821
51MYN,-6.823526901756877,125.30592695643172
51MYP,-5.920017213695186,125.30189412818501
51MYQ,-5.01593343093845,125.29844061417154
51MYR,-4.1118226758102505,125.29556471549063
51MYS,-3.2082321583506723,125.29326407578438
51MYT,-2.304081982144376,125.29153308954146
51MYU,-1.399919376860533,125.29037117304581
51MYV,-0.4962916101159781,125.28977708228179
51MZM,-7.7216793206261265,126.21648715020447
51MZN,-6.8183564417307165,126.2100594174387
51MZP,-5.9155364379861535,126.20445102647055
51MZQ,-5.012140614133975,126.1996482553332
51MZR,-4.108716011827832,126.19564875163059
51MZS,-3.205809761105509,126.19244924902141
51MZT,-2.3023431150130547,126.190041956868
51MZU,-1.3988632164732566,126.1884260706728
51MZV,-0.4959172485272386,126.18759986265552
51NTA,0.40790581220307476,120.79771387001233
51NTB,1.3121309572540214,120.79719525960871
51NTC,2.215806638404375,120.79613154950746
51NTD,3.1200128543135293,120.79452015135845
51NTE,4.024202341565383,120.79235955322446
51NTF,4.927827890169246,120.78964887680344
51NTG,5.667849236007985,120.78652600901883
51NUA,0.40810293577237317,121.69613582134015
51NUB,1.3127651504649807,121.69582858121846
51NUC,2.216877939257216,121.69519840767906
51NUD,3.1215220326824533,121.69424376634721
51NUE,4.026150114188373,121.69296376001269
51NUF,4.930214919900034,121.69135786619566
51NUG,5.669141983366335,121.68951000053482
51NVA,0.4081990371227001,122.59434149684569
51NVB,1.3130743309430923,122.59424587830773
51NVC,2.2174002173236618,122.59404975710382
51NVD,3.12225778456724,122.59375265583661
51NVE,4.027099689263622,122.59335429543955
51NVF,4.931378642179574,122.59285451192497
51NVG,5.669772224820647,122.59227975872413
51NWA,0.4081941126916811,123.49318673360776
51NWB,1.313058489091054,123.49330298134932
51NWC,2.2173734563849226,123.49354141487407
51NWD,3.1222200856310622,123.49390261534361
51NWE,4.0270510343365435,123.49438692208848
51NWF,4.931319014102246,123.49499453294577
51NWG,5.669739931891849,123.49569330954644
51NXA,0.40808808132027286,124.3919097910199
51NXB,1.312717360763734,124.39223776234881
51NXC,2.2167972113133496,124.39291045688735
51NXD,3.1214083087616946,124.3939295124381
51NXE,4.026003339559676,124.39529588722615
51NXF,4.93003504517028,124.39701013807962
51NXG,5.669044567945733,124.39898286639696
51NYA,0.40788122812457844,125.28974937280509
51NYB,1.3120518636308602,125.29028853631544
51NYC,2.2156730308294104,125.29139440354487
51NYD,3.119824636730912,125.29306966385778
51NYE,4.023959424840369,125.29531588878744
51NYF,4.927530191757037,125.29813399240099
51NYG,5.667688011458983,125.30138111060943
51NZA,0.4075735581409372,126.18756132687834
51NZB,1.311062017294101,126.18831114730342
51NZC,2.2140009500186717,126.18984908543968
51NZD,3.117469121106107,126.19217887870646
51NZE,4.0209193578062195,126.19530270877536
51NZF,4.923804541467413,126.19922183786768
51NZG,5.6656703216954,126.20374613166068
52LBN,-10.923445645111668,126.75338514503977
52LBP,-10.43941568567542,126.76092656891683
52LBQ,-9.535482193064366,126.76710223672475
52LBR,-8.632040549069915,126.77269116396775
52LCN,-10.926105664562431,127.66980004128561
52LCP,-10.44451492114366,127.67434159596502
52LCQ,-9.54013156523971,127.6780003505398
52LCR,-8.636242593363985,127.68131147506621
52LDN,-10.927402746870909,128.58613338576126
52LDP,-10.447000917888579,128.5875587041575
52LDQ,-9.5423982389747,128.5886973882675
52LDR,-8.638291180140742,128.5897278797679
52LEN,-10.927336281548257,129.50316497495015
52LEP,-10.446873538248045,129.5014329020164
52LEQ,-9.542282096967497,129.50004854919788
52LER,-8.638186212872823,129.49879573083368
52LFN,-10.925905192726303,130.42001638861768
52LFP,-10.444130665989606,130.41517455823126
52LFQ,-9.53978121038539,130.41126893680484
52LFR,-8.635925946797203,130.4077343996086
52LGN,-10.923113950742131,131.33581942928703
52LGP,-10.43877973864214,131.32799454250275
52LGQ,-9.534902349224291,131.32157414582093
52LGR,-8.631516493201833,131.31576373728248
52LHN,-10.918963709457561,132.2513791946644
52LHP,-10.430821045279634,132.24074793212728
52LHQ,-9.527645757509925,132.231819434059
52LHR,-8.624958055235554,132.22373914846253
52MBA,-4.112070913670835,126.79212021222902
52MBB,-3.2084257196532118,126.79433315039967
52MBC,-2.3042209266922384,126.79599815040314
52MBD,-1.4000037689614284,126.79711577311254
52MBE,-0.4963215233363263,126.7976872166136
52MBS,-7.728010846962185,126.77770714609372
52MBT,-6.823940049487918,126.78215297843433
52MBU,-5.920375251110084,126.78603207685154
52MBV,-5.016236496228372,126.78935394332458
52MCA,-4.114061355701192,127.6928219664735
52MCB,-3.2099777490989125,127.69413298090289
52MCC,-2.305335017226647,127.69511937803627
52MCD,-1.400680449645083,127.6957814911289
52MCE,-0.49656137619312396,127.69612003091507
52MCS,-7.731767330865302,127.68428314878648
52MCT,-6.827252785889329,127.6869170306288
52MCU,-5.923246097049537,127.68921514965486
52MCV,-5.018666559968785,127.69118313772911
52MDA,-4.1150317327804276,128.59331016679866
52MDB,-3.210734391739475,128.5937181777589
52MDC,-2.3058781560599213,128.59402516168575
52MDD,-1.401010343326107,128.5942312232156
52MDE,-0.496678308653304,128.59433658239695
52MDS,-7.733598694810454,128.59065272443684
52MDT,-6.828867811497951,128.59147244062575
52MDU,-5.9246456902657165,128.5921876587613
52MDV,-5.019851262554622,128.59280013325227
52MEA,-4.114982011792861,129.49444057160906
52MEB,-3.2106956219091107,129.49394453247672
52MEC,-2.3058503263940886,129.49357131668796
52MED,-1.4009934402459432,129.49332079834323
52MEE,-0.49667231741241025,129.4931927077196
52MES,-7.733504857885407,129.49767135256928
52MET,-6.82878505951581,129.49667478451207
52MEU,-5.92457397699244,129.4958052588654
52MEV,-5.019790559502268,129.49506064375055
52MFA,-4.113911365976574,130.39544724839737
52MFB,-3.209860795998511,130.39404777310656
52MFC,-2.3052510648530102,130.39299481884458
52MFD,-1.4006294583433325,130.39228802959244
52MFE,-0.49654330222571375,130.39192664652387
52MFS,-7.7314842598926505,130.4045622168252
52MFT,-6.82700315414492,130.4017506161554
52MFU,-5.9230297639153955,130.39929743357874
52MFV,-5.018483442564682,130.3971966564306
52MGA,-4.1118226758102505,131.2955647154906
52MGB,-3.2082321583506723,131.29326407578438
52MGC,-2.304081982144376,131.29153308954145
52MGD,-1.399919376860533,131.29037117304583
52MGE,-0.4962916101159781,131.28977708228177
52MGS,-7.727542357994766,131.3105489758582
52MGT,-6.823526901756877,131.30592695643173
52MGU,-5.920017213695186,131.301894128185
52MGV,-5.01593343093845,131.29844061417154
52MHA,-4.108716011827832,132.19564875163056
52MHB,-3.205809761105509,132.19244924902142
52MHC,-2.3023431150130547,132.190041956868
52MHD,-1.3988632164732566,132.1884260706728
52MHE,-0.4959172485272386,132.1875998626555
52MHS,-7.7216793206261265,132.21648715020447
52MHT,-6.818356441647481,132.21005941718752
52MHU,-5.9155364379861535,132.20445102647054
52MHV,-5.012140614133975,132.19964825533322
52NBF,0.40790581220307476,126.79771387001234
52NBG,1.3121309572540214,126.79719525960873
52NBH,2.215806638404375,126.79613154950746
52NBJ,3.1200128543135293,126.79452015135845
52NBK,4.024202341565383,126.79235955322444
52NBL,4.927827890169246,126.78964887680343
52NBM,5.667849236007985,126.7865260090188
52NCF,0.40810293577237317,127.69613582134015
52NCG,1.3127651504649807,127.69582858121846
52NCH,2.216877939257216,127.69519840767902
52NCJ,3.1215220326824533,127.6942437663472
52NCK,4.026150114188373,127.69296376001267
52NCL,4.930214919900034,127.69135786619563
52NCM,5.669141983366335,127.68951000053482
52NDF,0.40819903720658673,128.5943414965957
52NDG,1.3130743309430923,128.59424587830773
52NDH,2.2174002173236618,128.59404975710382
52NDJ,3.12225778456724,128.5937526558366
52NDK,4.027099689347346,128.5933542951895
52NDL,4.931378642179574,128.59285451192497
52NDM,5.669772224820647,128.59227975872412
52NEF,0.4081941126916811,129.49318673360773
52NEG,1.313058489091054,129.4933029813493
52NEH,2.2173734563849226,129.49354141487407
52NEJ,3.1222200856310622,129.49390261534361
52NEK,4.0270510343365435,129.49438692208847
52NEL,4.931319014102246,129.49499453294575
52NEM,5.669739931891849,129.49569330954645
52NFF,0.40808808132027286,130.3919097910199
52NFG,1.312717360763734,130.39223776234883
52NFH,2.2167972113133496,130.39291045688736
52NFJ,3.1214083087616946,130.3939295124381
52NFK,4.026003339559676,130.39529588722615
52NFL,4.93003504517028,130.39701013807962
52NFM,5.669044567945733,130.39898286639695
52NGF,0.40788122812457844,131.2897493728051
52NGG,1.3120518636308602,131.29028853631544
52NGH,2.2156730308294104,131.29139440354487
52NGJ,3.119824636730912,131.2930696638578
52NGK,4.023959424840369,131.29531588878746
52NGL,4.927530191757037,131.29813399240095
52NGM,5.667688011458983,131.3013811106094
52NHF,0.4075735581409372,132.18756132687832
52NHG,1.311062017294101,132.18831114730347
52NHH,2.2140009500186717,132.18984908543968
52NHJ,3.117469121106107,132.19217887870647
52NHK,4.0209193578062195,132.19530270877536
52NHL,4.923804541467413,132.1992218378677
52NHM,5.665670321695399,132.20374613166064
53LKH,-10.923445645111666,132.75338514503974
53LKJ,-10.43941568567542,132.76092656891683
53LKK,-9.535482193064366,132.76710223672475
53LKL,-8.632040549069915,132.77269116396772
53LLH,-10.926105664562431,133.66980004128564
53LLJ,-10.44451492114366,133.67434159596502
53LLK,-9.54013156523971,133.6780003505398
53LLL,-8.636242593363985,133.6813114750662
53LMH,-10.927402746870909,134.58613338576126
53LMJ,-10.447000917888579,134.5875587041575
53LMK,-9.5423982389747,134.5886973882675
53LML,-8.638291180140742,134.58972787976793
53LNH,-10.927336281548257,135.50316497495018
53LNJ,-10.446873538248045,135.5014329020164
53LNK,-9.542282096967497,135.5000485491979
53LNL,-8.638186212872823,135.49879573083368
53LPH,-10.925905192726303,136.42001638861765
53LPJ,-10.444130665989606,136.41517455823126
53LPK,-9.53978121038539,136.41126893680484
53LPL,-8.635925946797203,136.4077343996086
53LQH,-10.923113950742131,137.33581942928703
53LQJ,-10.43877973864214,137.32799454250272
53LQK,-9.534902349224291,137.32157414582093
53LQL,-8.631516493201833,137.31576373728248
53LRH,-10.918963709457561,138.2513791946644
53LRJ,-10.430821045279634,138.2407479321273
53LRK,-9.527645757509925,138.23181943405896
53LRL,-8.624958055235554,138.2237391484625
53MKM,-7.728010846962185,132.77770714609372
53MKN,-6.823940049487918,132.7821529784343
53MKP,-5.920375251110084,132.78603207685154
53MKQ,-5.016236496228372,132.78935394332458
53MKR,-4.112070913670835,132.792120212229
53MKS,-3.2084257196532118,132.7943331503997
53MKT,-2.3042209266922384,132.7959981504031
53MKU,-1.4000037689614284,132.79711577311255
53MKV,-0.4963215233363263,132.7976872166136
53MLM,-7.731767330865302,133.68428314878648
53MLN,-6.827252785889329,133.68691703062882
53MLP,-5.923246097049537,133.68921514965487
53MLQ,-5.018666559968785,133.69118313772913
53MLR,-4.1140613557012005,133.69282196647353
53MLS,-3.2099777490989125,133.6941329809029
53MLT,-2.305335017226647,133.69511937803625
53MLU,-1.400680449645083,133.6957814911289
53MLV,-0.496561376109228,133.69612003116512
53MMM,-7.733598694810454,134.59065272443684
53MMN,-6.828867811497951,134.59147244062575
53MMP,-5.9246456902657165,134.59218765876133
53MMQ,-5.019851262554622,134.59280013325227
53MMR,-4.1150317327804276,134.59331016679866
53MMS,-3.210734391739475,134.5937181777589
53MMT,-2.3058781560599213,134.59402516168575
53MMU,-1.401010343326107,134.5942312232156
53MMV,-0.4966783086533136,134.59433658239698
53MNM,-7.733504857885407,135.49767135256928
53MNN,-6.82878505951581,135.4966747845121
53MNP,-5.92457397699244,135.49580525886537
53MNQ,-5.019790559502268,135.49506064375055
53MNR,-4.114982011792861,135.49444057160903
53MNS,-3.2106956219091107,135.49394453247675
53MNT,-2.3058503263940886,135.493571316688
53MNU,-1.4009934402459432,135.49332079834323
53MNV,-0.49667231741241025,135.49319270771957
53MPM,-7.7314842598926505,136.40456221682524
53MPN,-6.82700315414492,136.4017506161554
53MPP,-5.9230297639153955,136.39929743357874
53MPQ,-5.018483442564682,136.3971966564306
53MPR,-4.113911365976574,136.39544724839737
53MPS,-3.209860795998511,136.39404777310656
53MPT,-2.3052510648530102,136.39299481884458
53MPU,-1.4006294583433325,136.39228802959244
53MPV,-0.49654330222571375,136.39192664652387
53MQM,-7.727542357994766,137.3105489758582
53MQN,-6.823526901756877,137.3059269564317
53MQP,-5.920017213695186,137.301894128185
53MQQ,-5.01593343093845,137.29844061417154
53MQR,-4.1118226758102505,137.29556471549063
53MQS,-3.2082321583506723,137.29326407578438
53MQT,-2.304081982144376,137.29153308954147
53MQU,-1.399919376860533,137.29037117304583
53MQV,-0.4962916101159781,137.28977708228177
53MRM,-7.7216793206261265,138.21648715020447
53MRN,-6.818356441647481,138.21005941718755
53MRP,-5.9155364379861535,138.20445102647054
53MRQ,-5.012140614133975,138.19964825533322
53MRR,-4.108716011827832,138.19564875163056
53MRS,-3.205809761105509,138.19244924902137
53MRT,-2.3023431150130547,138.190041956868
53MRU,-1.3988632164732566,138.18842607067276
53MRV,-0.4959172485272386,138.18759986265553
53NKA,0.40790581220307476,132.79771387001233
53NKB,1.3121309572540214,132.7971952596087
53NKC,2.215806638404375,132.79613154950746
53NKD,3.120012854313538,132.79452015135848
53NKE,4.024202341565383,132.79235955322443
53NKF,4.927827890169246,132.78964887680343
53NKG,5.667849236007985,132.78652600901881
53NLA,0.40810293577237317,133.69613582134014
53NLB,1.3127651504649807,133.69582858121848
53NLC,2.216877939257216,133.69519840767904
53NLD,3.1215220326824533,133.69424376634723
53NLE,4.026150114188373,133.69296376001267
53NLF,4.930214919900034,133.69135786619566
53NLG,5.669141983366335,133.68951000053482
53NMA,0.40819903720658673,134.5943414965957
53NMB,1.3130743309430923,134.59424587830776
53NMC,2.2174002173236618,134.5940497571038
53NMD,3.12225778456724,134.5937526558366
53NME,4.027099689347346,134.5933542951895
53NMF,4.931378642179574,134.59285451192497
53NMG,5.669772224820647,134.59227975872415
53NNA,0.4081941126916811,135.49318673360776
53NNB,1.313058489091054,135.49330298134933
53NNC,2.2173734563849226,135.49354141487407
53NND,3.1222200856310622,135.49390261534361
53NNE,4.0270510343365435,135.49438692208847
53NNF,4.931319014102246,135.49499453294578
53NNG,5.669739931891849,135.49569330954643
53NPA,0.40808808132027286,136.3919097910199
53NPB,1.312717360763734,136.39223776234883
53NPC,2.2167972113133496,136.39291045688736
53NPD,3.1214083087616946,136.39392951243815
53NPE,4.026003339559676,136.39529588722615
53NPF,4.93003504517028,136.3970101380796
53NPG,5.669044567945733,136.39898286639695
53NQA,0.40788122812457844,137.28974937280512
53NQB,1.3120518636308602,137.29028853631544
53NQC,2.2156730308294104,137.29139440354487
53NQD,3.119824636730912,137.29306966385778
53NQE,4.023959424840369,137.29531588878743
53NQF,4.927530191757037,137.29813399240098
53NQG,5.667688011458983,137.30138111060944
53NRA,0.4075735581409372,138.18756132687832
53NRB,1.311062017294101,138.18831114730347
53NRC,2.2140009500186717,138.18984908543968
53NRD,3.117469121106107,138.19217887870644
53NRE,4.0209193578062195,138.19530270877536
53NRF,4.923804541467413,138.19922183786767
53NRG,5.665670321695399,138.2037461316607
54LTN,-10.923445645111666,138.75338514503974
54LTP,-10.43941568567542,138.76092656891683
54LTQ,-9.535482193064366,138.76710223672472
54LTR,-8.632040549069915,138.77269116396775
54LUN,-10.926105664562431,139.66980004128564
54LUP,-10.44451492114366,139.67434159596502
54LUQ,-9.54013156523971,139.6780003505398
54LUR,-8.636242593363985,139.68131147506622
54LVN,-10.927372884746841,140.54160540272565
54LVP,-10.446943297354403,140.5429654484237
54LVQ,-9.54234570205707,140.54422726967587
54LVR,-8.638243698072841,140.5453691982516
54LWN,-10.927746607541518,140.99990848296213
54LWP,-10.44766126729867,140.99990862392295
54LWQ,-9.543000174056493,140.99990887618608
54LWR,-8.638835619634378,140.9999091044477
54MTA,-4.112070913670835,138.792120212229
54MTB,-3.2084257196532118,138.79433315039967
54MTC,-2.3042209266922384,138.79599815040314
54MTD,-1.4000037689614284,138.79711577311255
54MTE,-0.4963215233363263,138.79768721661358
54MTS,-7.728010846962185,138.77770714609372
54MTT,-6.823940049487918,138.78215297843434
54MTU,-5.920375251110084,138.78603207685154
54MTV,-5.016236496228372,138.78935394332458
54MUA,-4.1140613557012005,139.69282196647353
54MUB,-3.2099777490989125,139.6941329809029
54MUC,-2.305335017226647,139.69511937803628
54MUD,-1.400680449645083,139.69578149112888
54MUE,-0.49656137610921847,139.69612003116512
54MUS,-7.731767330865302,139.68428314878645
54MUT,-6.827252785889329,139.68691703062882
54MUU,-5.923246097049537,139.68921514965484
54MUV,-5.018666559968785,139.69118313772913
54MVA,-4.115009241467543,140.5493388713356
54MVB,-3.2107168543454216,140.5497910043624
54MVC,-2.30586556724278,140.5501311854115
54MVD,-1.40100269711752,140.55035952985688
54MVE,-0.49667559846674025,140.55047628254087
54MVS,-7.733556247573183,140.54639405520228
54MVT,-6.828830378528735,140.54730241489983
54MVU,-5.924613250661638,140.54809497652627
54MVV,-5.019823803617982,140.54877368326086
54MWA,-4.11528940968304,140.99990989823812
54MWB,-3.210934988972958,140.9999099887427
54MWC,-2.306022570120285,140.999910056746
54MWD,-1.4010981118706078,140.99991010249826
54MWE,-0.49670945002121264,140.99991012574947
54MWS,-7.734085154125919,140.99990930945833
54MWT,-6.829296737305624,140.9999094912176
54MWU,-5.925017552803914,140.99990964972557
54MWV,-5.020166034635642,140.9999097852324
54NTF,0.40790581220307476,138.7977138700123
54NTG,1.3121309572540214,138.79719525960874
54NTH,2.215806638404375,138.79613154950746
54NTJ,3.120012854313538,138.79452015135848
54NTK,4.024202341565383,138.79235955322443
54NTL,4.927827890169246,138.7896488768034
54NTM,5.667849236007985,138.78652600901881
54NUF,0.40810293577237317,139.69613582134014
54NUG,1.3127651504649807,139.69582858121848
54NUH,2.216877939257216,139.69519840767904
54NUJ,3.1215220326824533,139.6942437663472
54NUK,4.026150114188373,139.69296376001267
54NUL,4.930214919900034,139.69135786619563
54NUM,5.669141983366335,139.68951000053482
54NVF,0.4081968097471586,140.5504817282738
54NVG,1.3130671647547836,140.5503757698438
54NVH,2.217388112010893,140.55015844055703
54NVJ,3.122240731393111,140.54982921102857
54NVK,4.027077680142271,140.54938777189764
54NVL,4.931351669561975,140.5488339427025
54NVM,5.669757628994672,140.54822275997793
54NWF,0.40822454315117424,140.9999101269995
54NWG,1.3131564846637398,140.99991010574846
54NWH,2.2175389961495204,140.9999100619963
54NWJ,3.1224532074229567,140.99990999624302
54NWK,4.027352212342418,140.99990990823852
54NWL,4.931687781023886,140.99990979748299
54NWM,5.6699396112494265,140.9999096906487
